acc_mean_x_right,acc_mean_y_right,acc_mean_z_right,acc_mean_xyz_right,acc_mean_xy_right,acc_mean_yz_right,acc_mean_zx_right,acc_mean_pitch_right,acc_mean_roll_right,acc_std_x_right,acc_std_y_right,acc_std_z_right,acc_std_xyz_right,acc_std_xy_right,acc_std_yz_right,acc_std_zx_right,acc_std_pitch_right,acc_std_roll_right,acc_auc_x_right,acc_auc_y_right,acc_auc_z_right,acc_auc_xyz_right,acc_auc_xy_right,acc_auc_yz_right,acc_auc_zx_right,acc_auc_pitch_right,acc_auc_roll_right,acc_max_x_right,acc_max_y_right,acc_max_z_right,acc_max_xyz_right,acc_max_xy_right,acc_max_yz_right,acc_max_zx_right,acc_max_pitch_right,acc_max_roll_right,acc_peak_x_right,acc_peak_y_right,acc_peak_z_right,acc_peak_xyz_right,acc_peak_xy_right,acc_peak_yz_right,acc_peak_zx_right,gyro_mean_x_right,gyro_mean_y_right,gyro_mean_z_right,gyro_mean_xyz_right,gyro_mean_xy_right,gyro_mean_yz_right,gyro_mean_zx_right,gyro_std_x_right,gyro_std_y_right,gyro_std_z_right,gyro_std_xyz_right,gyro_std_xy_right,gyro_std_yz_right,gyro_std_zx_right,gyro_auc_x_right,gyro_auc_y_right,gyro_auc_z_right,gyro_auc_xyz_right,gyro_auc_xy_right,gyro_auc_yz_right,gyro_auc_zx_right,gyro_max_x_right,gyro_max_y_right,gyro_max_z_right,gyro_max_xyz_right,gyro_max_xy_right,gyro_max_yz_right,gyro_max_zx_right,gyro_peak_x_right,gyro_peak_y_right,gyro_peak_z_right,gyro_peak_xyz_right,gyro_peak_xy_right,gyro_peak_yz_right,gyro_peak_zx_right,acc_mean_x_left,acc_mean_y_left,acc_mean_z_left,acc_mean_xyz_left,acc_mean_xy_left,acc_mean_yz_left,acc_mean_zx_left,acc_mean_pitch_left,acc_mean_roll_left,acc_std_x_left,acc_std_y_left,acc_std_z_left,acc_std_xyz_left,acc_std_xy_left,acc_std_yz_left,acc_std_zx_left,acc_std_pitch_left,acc_std_roll_left,acc_auc_x_left,acc_auc_y_left,acc_auc_z_left,acc_auc_xyz_left,acc_auc_xy_left,acc_auc_yz_left,acc_auc_zx_left,acc_auc_pitch_left,acc_auc_roll_left,acc_max_x_left,acc_max_y_left,acc_max_z_left,acc_max_xyz_left,acc_max_xy_left,acc_max_yz_left,acc_max_zx_left,acc_max_pitch_left,acc_max_roll_left,acc_peak_x_left,acc_peak_y_left,acc_peak_z_left,acc_peak_xyz_left,acc_peak_xy_left,acc_peak_yz_left,acc_peak_zx_left,gyro_mean_x_left,gyro_mean_y_left,gyro_mean_z_left,gyro_mean_xyz_left,gyro_mean_xy_left,gyro_mean_yz_left,gyro_mean_zx_left,gyro_std_x_left,gyro_std_y_left,gyro_std_z_left,gyro_std_xyz_left,gyro_std_xy_left,gyro_std_yz_left,gyro_std_zx_left,gyro_auc_x_left,gyro_auc_y_left,gyro_auc_z_left,gyro_auc_xyz_left,gyro_auc_xy_left,gyro_auc_yz_left,gyro_auc_zx_left,gyro_max_x_left,gyro_max_y_left,gyro_max_z_left,gyro_max_xyz_left,gyro_max_xy_left,gyro_max_yz_left,gyro_max_zx_left,gyro_peak_x_left,gyro_peak_y_left,gyro_peak_z_left,gyro_peak_xyz_left,gyro_peak_xy_left,gyro_peak_yz_left,gyro_peak_zx_left,class
-0.99084,-0.35832,0.091846,1.2709,1.1532,0.61937,1.1817,-47.976,-11.421,0.69649,0.39292,0.62043,0.7146,0.64207,0.53293,0.67075,47.221,32.489,-29.026,-10.806,2.7177,37.196,33.868,18.102,34.533,-1377.4,-336.36,0.19458,0.23047,2.0085,2.9507,2.4106,2.2772,2.864,76.444,68.87,4,6,9,6,5,6,7,-10.029,-12.796,15.862,110.43,90.621,98.274,69.282,56.108,97.482,65.48,68.578,65.76,64.092,52.689,-139.81,-297.16,307.34,2190.5,1759.5,1953.5,1419.2,53.201,218.03,122.77,290.37,280.93,230.07,191.77,5,5,4,3,6,3,3,0.62633,-0.022167,0.72708,1.0659,0.73074,0.82893,0.99044,66.043,25.109,0.23912,0.36258,0.30951,0.22403,0.18605,0.23436,0.29579,15.819,32.205,6.8535,-0.4215,8.47,11.947,7.9685,9.4894,11.175,736.31,269.93,1.063,0.532,1.125,1.2835,1.0731,1.1596,1.2652,82.316,60.33,2,2,3,3,4,3,3,22.886,55.546,23.242,130.36,120.09,115.14,69.724,61.915,141.26,47.53,112.44,111.83,110.29,46.15,611.86,1124.8,543.78,2892.3,2659.1,2541.0,1562.8,122.38,303.29,110.67,319.79,312.4,310.9,157.36,2,4,4,6,4,6,5,2
0.8998,0.32951,0.32552,1.0986,0.98614,0.59612,1.0229,70.125,30.876,0.27287,0.20273,0.36552,0.2461,0.24403,0.17131,0.27028,11.78,14.235,28.071,10.426,10.376,34.323,30.772,18.666,31.961,2174.8,979.56,1.8833,0.82129,0.69922,2.1557,1.9611,1.0489,2.0852,86.057,69.189,11,9,8,11,11,9,11,-13.711,36.549,11.063,82.669,78.105,72.778,37.491,30.959,85.278,27.907,59.967,58.782,63.607,24.381,-331.6,832.37,262.48,1927.4,1818.5,1700.8,869.72,37.546,195.9,71.875,200.13,198.21,197.85,103.11,5,6,4,7,7,7,6,0.94773,-0.26589,-0.20142,1.0242,0.99802,0.3734,0.97473,74.06,-12.952,0.11057,0.16078,0.11136,0.098081,0.099932,0.095473,0.11357,8.9873,11.724,27.516,-7.6904,-5.7256,29.714,28.981,10.775,28.272,2148.7,-376.6,1.1638,0.037354,0.075195,1.1951,1.1707,0.5909,1.1884,89.156,14.007,8,3,5,8,7,4,7,55.164,33.397,-11.218,148.36,127.69,113.34,109.5,116.66,129.33,79.584,134.37,132.59,104.28,103.34,1137.0,561.71,-287.94,2962.7,2539.5,2229.5,2237.6,357.42,357.7,162.7,453.01,431.02,392.96,383.65,2,3,4,3,3,3,3,2
-0.40194,1.0301,0.086749,1.1428,1.1294,1.0448,0.46286,-18.415,68.108,0.24308,0.1724,0.14023,0.17339,0.18482,0.15988,0.17914,14.994,9.0208,-12.238,31.234,2.3816,34.469,34.128,31.607,13.694,-567.22,2054.8,0.30273,1.344,0.45386,1.4386,1.4373,1.3454,0.80103,35.214,87.436,6,5,5,5,5,4,5,12.148,52.643,-32.594,139.35,127.41,126.07,68.392,66.469,146.66,37.83,106.2,109.8,101.87,47.299,299.67,1279.2,-737.04,3325.7,3054.1,3013.6,1598.2,151.43,349.71,20.762,381.51,379.24,352.17,158.86,3,4,2,3,4,4,3,-0.87114,-0.51529,0.060349,1.0153,1.0131,0.51979,0.87377,-59.332,-30.396,0.039899,0.045037,0.033827,0.041794,0.040099,0.045849,0.041777,2.5764,2.6166,-17.434,-10.365,1.2061,20.341,20.295,10.454,17.487,-1183.9,-610.59,-0.81934,-0.35889,0.16577,1.1449,1.1328,0.61787,0.97802,-55.883,-21.455,6,4,6,7,7,3,7,-11.76,6.0899,1.4066,24.774,23.266,17.083,16.747,13.33,34.948,9.3657,32.088,31.87,32.316,10.887,-262.16,121.86,16.303,519.23,494.53,352.53,346.73,15.64,153.81,33.598,160.35,160.34,153.82,45.31,3,5,6,3,4,6,4,0
-1.1692,-0.23185,0.042204,1.3832,1.3045,0.67155,1.2548,-63.79,-3.6269,0.6801,0.47954,0.59727,0.73233,0.63133,0.41626,0.77717,17.954,36.867,-25.92,-5.3848,1.3816,30.643,28.996,14.826,27.725,-1395.3,-99.982,-0.27954,0.49072,2.1953,3.9995,3.3431,2.2162,3.988,-14.582,78.058,6,3,7,7,7,6,6,-20.061,5.2369,7.6829,155.97,148.16,134.78,66.851,61.041,179.6,38.417,107.87,112.56,118.94,29.333,-181.36,-98.537,136.02,1816.1,1717.7,1575.4,780.15,74.299,354.09,78.491,364.51,363.3,355.33,105.82,2,3,3,3,4,2,2,0.94417,-0.19017,0.268,1.108,1.0158,0.47222,1.0457,74.197,0.67571,0.37975,0.32813,0.35837,0.36226,0.37159,0.33261,0.36147,13.604,24.426,10.677,-2.361,2.789,12.411,11.441,5.1334,11.73,825.92,-12.621,1.648,0.398,0.914,1.6508,1.6491,1.0117,1.6498,89.364,51.89,2,2,1,2,2,2,2,51.296,69.822,-30.523,240.24,174.84,200.9,188.82,112.09,139.55,159.6,78.032,89.271,94.29,67.467,1259.8,1657.1,-643.84,5575.7,4028.1,4693.6,4365.4,211.34,379.33,195.98,415.45,379.35,415.43,280.43,4,4,2,5,4,5,3,2
1.0137,-0.088288,0.095441,1.0285,1.0193,0.16729,1.023,84.642,-3.9074,0.033901,0.058973,0.10243,0.037686,0.032857,0.0496,0.039202,2.6922,4.3899,26.353,-2.3149,2.4591,26.736,26.499,4.3464,26.591,2199.3,-102.97,1.0759,0.043457,0.28101,1.1039,1.0787,0.28435,1.103,89.853,6.8262,9,6,6,8,9,7,8,-6.8229,2.6016,9.8056,24.776,21.732,14.394,22.008,23.097,11.458,8.1065,14.963,14.413,9.1251,15.049,-105.13,28.666,104.38,259.36,225.24,159.1,226.28,58.659,25.427,28.43,62.567,58.726,30.711,62.504,1,2,4,2,2,5,2,0.67762,0.05366,0.60008,0.96923,0.68428,0.60376,0.96614,83.657,25.597,0.24236,0.056007,0.2494,0.051241,0.23552,0.25245,0.052085,5.6561,18.211,19.002,1.5032,16.833,27.15,19.188,16.937,27.063,2342.7,717.19,1.0056,0.12549,0.90186,1.0789,1.0058,0.90772,1.0788,89.969,47.662,8,5,6,9,8,6,9,-1.6555,-2.7817,-1.7171,10.944,9.9597,6.7285,8.8172,8.964,4.8557,4.5851,3.7659,3.3936,2.9279,5.1302,-43.277,-61.677,-44.116,265.39,240.9,160.23,218.16,12.53,3.5976,5.3201,16.361,14.38,13.729,16.29,2,6,3,5,5,7,3,2
-0.48236,-0.61533,0.37301,1.3552,1.1273,1.0729,1.0102,-20.238,-23.918,0.62378,0.62111,0.70724,0.39083,0.30573,0.48107,0.46799,48.882,51.784,-14.6,-18.316,11.237,40.767,33.782,32.419,30.491,-603.07,-696.87,0.64478,0.48975,1.2456,2.1408,2.0093,2.1113,1.7554,66.751,62.274,8,7,8,9,8,8,11,-11.214,13.679,1.1482,150.01,142.73,126.12,81.682,82.827,146.72,41.34,83.568,86.571,82.845,41.854,-146.46,175.22,-13.506,3522.0,3344.1,2981.1,1900.0,125.55,304.36,84.924,345.78,344.79,304.4,180.35,5,6,4,5,5,6,5,-0.46992,0.68392,0.56958,1.0105,0.83171,0.89329,0.73994,-19.875,60.666,0.034241,0.062084,0.074178,0.04182,0.039581,0.055119,0.064902,6.323,3.0289,-5.1725,7.5085,6.1965,11.068,9.1397,9.7723,8.0856,-224.48,665.84,-0.418,0.818,0.721,1.1193,0.91861,1.0275,0.84674,-4.9561,65.243,3,3,4,3,3,3,3,-5.1067,-0.71896,-2.9065,22.556,20.959,17.543,14.995,12.592,18.74,9.1622,9.9675,8.8951,11.106,6.6261,-119.42,-47.56,-73.749,505.71,467.63,390.41,341.41,16.585,41.159,5.915,46.428,46.279,42.432,28.584,4,4,5,5,6,6,5,2
-0.78177,0.45852,-0.1046,1.0228,0.91138,0.65225,0.90845,-56.181,38.355,0.13932,0.11769,0.45076,0.12,0.15396,0.070232,0.10768,7.9338,5.519,-20.384,12.059,-2.8168,26.677,23.814,17.012,23.646,-1453.3,1000.8,-0.37866,0.62793,0.65942,1.4035,1.3168,0.79379,1.2552,-35.639,52.08,7,7,7,6,5,6,6,-20.175,-36.29,4.2268,47.153,45.126,42.202,23.059,17.134,47.002,9.1673,45.572,46.605,42.67,16.263,-353.96,-639.3,70.32,830.75,795.57,744.15,403.74,-3.1707,10.625,19.345,160.79,160.24,148.71,62.593,4,4,4,4,4,4,3,0.69003,0.031119,0.59704,1.0292,0.80413,0.68472,0.96076,64.349,33.315,0.4954,0.34044,0.21413,0.41533,0.43014,0.21417,0.44404,21.401,29.15,17.654,0.74158,14.912,26.024,20.56,17.179,24.258,1606.8,830.24,1.5649,0.64453,1.0884,1.8124,1.6157,1.0932,1.8095,89.942,86.773,6,5,6,7,8,7,6,10.318,55.499,-2.2583,156.59,154.39,154.27,36.376,30.732,183.79,30.133,103.67,103.13,102.57,20.949,60.503,293.52,-25.381,853.22,842.15,839.93,195.77,49.405,330.49,54.695,338.61,334.16,334.98,73.705,1,0,0,1,1,1,0,2
0.26476,0.54906,0.83582,1.2208,0.85035,1.0845,0.99813,46.368,57.236,0.5279,0.45645,0.18376,0.29368,0.35125,0.24476,0.27756,33.453,22.608,7.47,15.9,24.215,35.476,24.768,31.493,28.957,1333.6,1654.3,1.6951,1.5669,1.2571,2.1157,1.7018,1.9668,2.1103,88.024,81.337,8,6,8,9,7,7,8,29.706,-22.461,-23.882,78.334,60.254,67.357,59.905,29.59,55.319,45.751,40.054,39.501,38.569,26.595,533.55,-403.27,-417.26,1359.5,1056.5,1167.8,1030.4,76.433,37.713,47.896,172.02,152.28,154.11,110.65,4,6,5,6,6,6,4,0.92271,-0.014519,0.11207,1.0396,0.94557,0.43191,1.0208,80.028,9.2093,0.1674,0.2063,0.42901,0.17597,0.16342,0.21732,0.16835,5.1089,9.9172,28.538,-0.47571,3.2993,32.214,29.267,13.517,31.612,2474.6,287.02,1.5142,0.2417,1.0566,1.5873,1.5388,1.191,1.5634,89.337,23.258,7,5,5,8,6,7,7,-2.1494,47.28,27.353,76.189,60.913,72.276,43.232,22.535,44.785,44.889,39.932,31.335,41.074,36.88,-12.919,1168.7,702.55,1824.0,1444.5,1742.8,1035.5,30.244,142.61,124.51,189.42,142.75,189.31,124.67,3,4,2,3,4,3,3,2
-0.90966,-0.36705,0.1415,0.99121,0.981,0.3936,0.92065,-67.862,-20.977,0.017226,0.012343,0.010722,0.01687,0.016787,0.009326,0.017638,0.749,0.88914,-27.265,-10.997,4.2412,29.708,29.402,11.793,27.595,-2036.1,-629.12,-0.85645,-0.34912,0.15698,1.0503,1.0402,0.42616,0.97089,-65.774,-19.344,9,8,9,9,10,5,9,-2.561,-0.19245,-1.1814,3.3672,3.0568,1.7838,3.0261,2.7379,1.3369,1.1827,2.6813,2.5329,1.1665,2.764,-60.503,-3.5518,-26.921,78.588,71.817,40.936,70.723,0.27439,1.7835,0.45732,8.0,7.624,3.6559,7.878,4,5,5,5,6,6,6,0.66787,-0.33267,0.457,1.0777,0.88755,0.69412,0.94911,63.843,-14.546,0.50012,0.42163,0.44294,0.4472,0.42468,0.4473,0.42758,17.654,32.468,9.6405,-4.904,6.6565,15.329,12.733,9.7388,13.489,903.83,-197.69,1.894,0.29,1.415,1.9568,1.9333,1.7553,1.8941,89.639,37.477,3,2,4,4,3,3,4,0.60967,-77.453,47.99,269.84,255.15,249.1,116.58,110.83,293.06,80.028,193.85,191.82,190.98,83.459,162.28,-1791.0,1201.1,6938.7,6555.1,6410.9,2973.9,133.84,491.52,222.81,640.09,600.06,583.54,344.73,4,2,6,5,4,4,8,2
-0.8447,-0.32194,-0.4404,1.0143,0.90888,0.56058,0.95582,-67.969,-9.7079,0.056114,0.10578,0.099,0.076431,0.071715,0.061485,0.081307,6.0379,9.9906,-25.28,-9.5522,-13.306,30.364,27.164,16.79,28.653,-2042.6,-283.58,-0.69531,-0.22217,-0.21802,1.2164,1.1501,0.71932,1.0642,-55.426,0.65062,7,6,7,9,8,8,9,-2.9744,12.691,10.618,39.977,36.888,20.642,35.272,43.988,11.883,9.1031,28.082,28.909,8.0883,29.128,-41.037,299.92,256.06,908.52,833.89,486.48,793.42,52.454,35.076,26.784,124.26,124.16,35.424,119.2,3,7,5,4,4,6,5,-0.90647,0.276,-0.042667,1.0229,0.98567,0.38778,0.9555,-68.23,19.309,0.22892,0.27579,0.30024,0.2482,0.22251,0.29776,0.21606,25.71,18.492,-12.983,4.0735,-0.4915,14.679,14.138,5.6043,13.7,-953.55,271.51,-0.253,0.85,0.96,1.4386,1.3971,1.2822,1.3001,14.407,67.599,3,2,4,4,3,2,4,70.68,40.768,-42.502,126.72,115.24,97.655,88.638,63.771,130.98,48.326,125.19,119.77,114.85,72.849,1844.4,1014.1,-1054.0,3276.2,3001.9,2507.6,2277.8,195.73,374.76,10.305,416.12,407.36,394.02,228.07,3,7,2,4,4,5,5,2
-0.97322,-0.080892,0.18505,1.2684,1.1445,0.71708,1.1123,-57.388,3.5607,0.44948,0.62399,0.54779,0.49902,0.47215,0.44686,0.4874,23.997,36.835,-28.427,-1.8754,5.4523,36.988,33.305,20.849,32.55,-1660.1,130.17,-0.061768,0.97607,2.407,2.5347,2.4298,2.4083,2.5334,12.115,80.036,8,5,7,7,5,8,8,6.889,-1.8518,-6.3256,88.903,73.176,73.922,64.149,50.136,66.351,53.416,40.385,37.299,40.109,34.226,161.94,-91.997,-200.98,2144.9,1766.1,1785.2,1544.6,92.912,96.89,102.71,145.67,143.28,144.24,140.48,4,5,6,5,6,6,7,0.25333,-0.32033,0.92667,1.1872,0.69616,1.151,0.96873,54.345,-10.916,0.1345,0.66598,0.068851,0.21781,0.33893,0.22744,0.076628,10.604,61.45,2.9185,-3.351,10.208,13.193,7.8392,12.767,10.703,604.91,-64.547,0.454,0.766,1.049,1.6546,1.4273,1.6535,1.1,73.711,81.505,2,3,4,3,3,3,4,0.89189,-6.5763,-2.4503,45.187,37.935,40.661,28.058,21.114,39.628,25.788,24.755,23.824,23.869,17.331,25.667,-137.07,-103.26,1161.0,983.49,1039.0,717.65,38.902,73.72,75.0,95.041,87.436,95.027,75.017,4,6,5,8,9,8,6,2
-0.92956,0.41696,0.30017,1.1788,1.0734,0.61625,1.0554,-51.327,24.011,0.38514,0.34828,0.53499,0.53312,0.3886,0.53595,0.51841,41.344,29.41,-24.444,10.62,7.9677,30.833,28.043,15.898,27.778,-1336.2,605.6,0.11816,1.0435,2.2493,2.8038,1.6739,2.4795,2.6024,75.275,80.31,4,5,6,5,5,5,5,49.491,-76.757,-61.565,148.84,115.57,134.25,106.47,34.321,79.931,68.13,40.369,47.666,47.188,20.974,880.94,-1399.7,-1154.7,2718.0,2102.0,2458.2,1946.4,129.59,102.26,57.058,234.36,227.3,214.89,137.25,5,4,3,5,6,5,4,-0.89947,-0.2793,0.0038867,1.0414,0.95148,0.47229,0.99319,-71.957,-9.1094,0.28597,0.15437,0.39823,0.24205,0.29426,0.17702,0.23582,9.6544,15.26,-22.0,-6.8409,-0.092285,25.206,23.266,11.16,24.029,-1723.6,-235.32,-0.37939,0.0080566,0.79077,1.9212,1.7165,0.93525,1.8871,-53.847,32.885,7,4,6,7,8,6,6,-15.331,31.481,16.266,105.64,103.15,90.076,56.859,55.638,95.31,21.489,47.213,45.179,46.479,24.776,-232.4,374.1,187.48,1334.1,1305.1,1137.4,713.08,89.634,183.57,60.884,213.16,204.28,193.4,108.36,4,2,3,3,3,3,4,2
0.81302,0.61585,0.22329,1.1826,1.0794,0.82005,0.94227,57.799,41.8,0.27402,0.48945,0.42841,0.42438,0.43105,0.41488,0.27581,15.585,17.412,25.922,19.77,6.5061,37.643,34.542,26.025,29.842,1842.4,1323.6,1.5229,2.2366,1.0747,2.8119,2.7059,2.3638,1.7042,89.401,81.107,9,3,7,7,8,6,8,33.578,-30.366,-11.796,91.039,88.082,45.804,70.879,88.617,40.14,18.017,58.517,59.22,29.223,65.246,739.4,-741.92,-275.55,2106.9,2038.2,1074.5,1627.0,225.15,35.442,16.174,237.61,234.73,117.95,228.16,3,9,4,6,7,8,4,0.97651,-0.061397,0.076497,0.99667,0.98196,0.15824,0.99142,85.433,-2.2832,0.094621,0.078249,0.15494,0.08805,0.088918,0.11881,0.09257,4.3764,5.6555,25.484,-1.5647,1.8392,25.993,25.625,4.0256,25.857,2223.5,-57.749,1.1162,0.081055,0.35889,1.1378,1.1163,0.41337,1.1358,89.907,11.119,6,7,6,6,6,6,6,-5.0705,-40.393,5.686,122.49,111.56,92.975,84.203,93.331,104.57,45.104,88.249,91.589,75.408,58.372,-69.543,-1052.8,138.76,2822.6,2561.4,2146.8,1946.7,221.51,121.83,139.1,336.31,336.27,304.95,223.43,5,5,4,6,4,7,6,2
-0.89246,-0.32974,-0.14829,1.0463,1.0114,0.44334,0.93125,-65.989,-19.227,0.32827,0.24439,0.2317,0.2218,0.21586,0.21401,0.33372,21.401,23.481,-33.166,-12.45,-5.3846,38.952,37.67,16.559,34.596,-2427.9,-730.26,-0.29883,0.061523,0.28711,1.5807,1.5705,0.84815,1.571,-18.949,6.6239,5,3,8,10,9,5,7,-2.3384,-7.1835,-36.477,93.79,67.814,83.697,73.192,37.174,66.206,60.295,41.024,32.16,46.492,28.79,-24.07,-199.64,-834.37,2256.6,1654.0,2011.3,1744.9,46.082,141.68,107.39,177.78,141.68,177.78,136.48,4,3,3,2,3,2,2,-0.42765,-0.20524,0.76096,1.0652,0.55728,0.84903,1.0376,-23.928,-9.8289,0.4687,0.12686,0.39596,0.21931,0.38294,0.26278,0.22054,55.207,34.537,-10.213,-4.8722,18.616,25.906,13.38,20.733,25.265,-542.91,-230.19,0.31763,0.21094,1.1248,1.8925,1.8704,1.1498,1.8758,67.442,49.562,5,4,8,7,6,7,7,-47.381,-27.189,9.8812,82.824,69.345,55.086,69.516,63.213,49.501,39.174,63.55,67.397,41.133,54.15,-1078.6,-583.82,205.63,1861.8,1563.1,1225.4,1568.1,16.966,46.189,125.85,193.01,189.21,126.73,155.72,4,6,3,5,5,6,5,2
-0.94302,-0.26796,0.17774,1.277,1.1633,0.81138,1.0804,-53.543,-2.2602,0.31628,0.66194,0.47303,0.31023,0.35898,0.28785,0.25846,22.221,35.313,-21.889,-5.2855,4.7238,29.135,26.5,18.228,24.965,-1267.2,2.7905,-0.32129,0.8772,1.0159,1.7631,1.7488,1.3753,1.4834,9.5554,50.599,6,3,7,6,5,4,7,-20.023,-24.016,2.1639,94.864,89.964,68.233,63.563,73.191,71.429,31.105,54.66,54.485,42.2,49.986,-358.64,-415.62,9.6418,1813.0,1722.1,1291.5,1217.5,210.69,135.61,76.22,261.89,250.56,169.4,224.05,4,7,2,7,7,6,5,0.29,-0.30592,0.95208,1.1829,0.66373,1.0119,1.1322,54.848,9.6396,0.54595,0.21413,0.29388,0.29397,0.23908,0.32591,0.25817,39.529,31.019,3.485,-3.4425,10.425,12.919,7.2038,11.116,12.332,621.66,82.007,0.985,-0.079,1.496,1.7406,1.0792,1.7065,1.5783,82.851,56.228,3,2,4,3,3,4,3,34.472,-73.618,47.48,159.97,123.44,146.91,86.436,49.657,109.16,88.812,69.386,73.332,72.736,78.419,741.77,-1737.2,945.49,3606.9,2863.4,3319.1,1851.3,186.4,230.31,273.96,278.75,258.29,276.55,278.05,5,4,4,4,6,4,6,2
-0.37174,-0.51807,0.73554,1.1374,0.81221,0.96134,0.93638,-17.007,-27.013,0.45891,0.43914,0.26791,0.33856,0.37389,0.38089,0.27666,53.963,37.523,-8.8735,-12.54,17.629,27.472,19.712,23.167,22.541,-401.6,-656.1,0.45752,0.063721,1.2534,1.9542,1.6375,1.9529,1.6453,58.285,26.894,6,6,7,6,8,6,6,20.577,-8.5154,6.4685,138.31,122.37,119.71,87.261,73.757,122.6,69.781,75.184,71.69,69.616,52.342,293.83,-210.49,166.29,2362.3,2091.5,2076.0,1457.0,180.99,174.65,138.86,250.64,218.17,248.89,191.43,3,4,3,3,3,4,4,0.85275,-0.15917,0.19225,1.0637,0.95105,0.51439,0.97405,71.809,1.2013,0.25873,0.42998,0.43306,0.25732,0.29331,0.38952,0.23038,15.171,25.727,9.4905,-1.868,1.814,11.71,10.667,5.597,10.635,775.16,-8.2963,1.368,0.329,1.067,1.574,1.5189,1.0994,1.429,89.934,44.982,4,2,2,4,4,2,4,12.957,-57.678,0.32517,96.565,85.792,84.204,54.76,48.469,82.308,46.026,71.823,71.345,70.468,38.909,279.82,-1294.8,9.237,2216.8,1963.2,1926.4,1270.6,119.21,107.5,117.81,265.57,265.04,245.57,137.25,6,6,6,7,7,8,7,0
-0.94735,-0.36835,0.19939,1.3967,1.1001,0.88808,1.3249,-50.858,12.791,0.49588,0.26026,0.92242,0.50743,0.36133,0.53377,0.50149,40.649,31.754,-29.518,-10.726,4.9651,41.713,33.154,26.103,39.658,-1595.6,380.43,0.7998,0.13306,2.0356,2.3782,1.9118,2.2241,2.3262,78.77,76.174,3,6,3,5,4,4,5,25.502,4.7143,-10.003,181.17,160.51,132.05,134.14,117.95,118.75,84.693,40.973,42.187,56.318,55.294,683.18,229.04,-324.51,3948.3,3500.6,2857.5,2948.5,143.38,283.2,143.66,286.33,284.97,284.57,210.84,2,4,2,4,3,4,3,0.54817,-0.176,0.7175,1.0331,0.68143,0.7853,0.98097,70.943,-1.9948,0.35952,0.31307,0.27949,0.25343,0.28688,0.31427,0.21678,11.267,33.557,5.9315,-1.846,8.064,11.463,7.4692,8.8128,10.877,781.09,-17.956,1.151,0.434,1.322,1.5232,1.2301,1.5204,1.3252,87.537,43.944,3,3,3,3,3,3,3,-4.1261,-1.4521,-4.6839,115.38,111.64,111.04,35.437,32.563,133.09,25.533,75.119,76.476,74.723,21.182,-105.73,-95.151,-106.22,3054.8,2958.1,2938.1,935.48,56.585,254.76,51.28,265.48,263.21,257.11,78.133,3,3,5,5,6,5,5,2
-0.093817,0.73783,0.66253,1.0047,0.74919,0.99695,0.67338,16.967,81.901,0.083522,0.076172,0.073961,0.021229,0.066982,0.020593,0.08129,3.2286,4.1555,-3.5695,28.865,25.747,39.168,29.285,38.877,26.156,663.47,3199.3,0.11353,0.96875,0.84424,1.0601,0.96879,1.0601,0.88832,24.163,89.452,6,8,11,9,7,10,10,0.072267,4.3423,7.2629,19.394,15.601,17.667,12.036,6.8443,22.891,11.933,19.925,18.377,20.411,9.6737,6.2195,88.216,182.77,488.31,390.42,442.38,307.14,12.668,58.14,32.073,65.795,58.385,65.578,32.224,4,6,5,6,5,8,7,0.056043,-0.32769,0.93194,0.99139,0.33765,0.98817,0.93533,45.923,-74.867,0.057801,0.023639,0.0083925,0.0047133,0.016992,0.0056686,0.010454,5.2993,14.014,1.5616,-9.1807,26.089,27.753,9.4513,27.665,26.181,1285.2,-2104.3,0.1521,-0.2981,0.94922,0.99928,0.38214,0.99796,0.95168,54.203,-47.787,7,7,8,7,8,7,7,-0.29249,0.53354,0.363,3.1629,2.8001,2.2207,2.4564,2.6068,2.1435,1.4797,1.8556,1.8497,1.4028,1.6674,-8.9482,8.7576,4.2149,45.819,40.442,33.362,34.602,7.0884,2.4238,3.5213,7.9202,7.0943,6.759,7.9149,3,4,3,4,3,3,4,0
0.098555,0.68408,0.69239,1.2733,0.98684,1.0348,1.0176,28.245,57.623,0.72867,0.38524,0.42975,0.41008,0.39946,0.45137,0.37839,48.854,18.551,1.9778,14.212,14.421,26.748,20.781,21.535,21.54,565.33,1202.6,1.2034,1.5134,1.7969,2.1647,1.5154,2.1322,1.8596,75.179,87.204,5,5,6,7,5,5,7,-5.5771,12.109,19.503,113.88,100.44,101.69,60.478,48.477,102.89,52.139,47.842,47.565,52.308,39.657,-93.941,236.98,225.36,1450.2,1284.1,1281.0,796.08,84.284,183.51,127.2,189.57,187.21,187.43,142.86,3,4,4,4,4,4,5,0.72357,-0.39914,0.37095,1.0232,0.88245,0.62962,0.90979,64.028,-19.697,0.27879,0.26215,0.37977,0.23844,0.21796,0.33202,0.22363,17.081,26.995,22.452,-12.24,11.872,31.856,27.353,19.611,28.408,1996.2,-593.07,1.2817,0.10645,1.4167,1.8938,1.3417,1.7985,1.5359,89.722,25.078,8,6,7,8,9,8,8,1.0339,-50.94,4.0543,67.1,64.799,63.179,21.922,19.295,51.618,15.532,36.303,37.072,38.397,11.547,26.723,-1430.8,120.38,1857.4,1794.1,1754.6,596.68,29.268,29.924,37.134,139.31,138.23,139.3,44.216,6,7,6,7,7,7,8,2
