epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,263.15,0.63396,0.709,0.9957,0.86251,0.2545,0.26848,0.19562,1.39915,2.38775,1.66528,0.000276686,0.000276686,0.000276686
99,265.712,0.64759,0.69964,0.9735,0.90937,0.18898,0.25542,0.17806,1.42079,2.44096,1.69467,0.000271611,0.000271611,0.000271611
100,268.293,0.64359,0.71149,0.9889,0.84573,0.18993,0.24511,0.17455,1.44917,2.44832,1.76175,0.000266535,0.000266535,0.000266535
101,270.778,0.64369,0.70722,0.98965,0.50094,0.24009,0.23616,0.16917,1.45167,2.42854,1.70989,0.00026146,0.00026146,0.00026146
102,273.311,0.63311,0.7021,0.98727,0.54463,0.22837,0.23529,0.1694,1.40872,2.55375,1.66533,0.000256385,0.000256385,0.000256385
103,275.808,0.64279,0.71253,0.98886,0.32366,0.22109,0.23093,0.15384,1.38788,2.66105,1.67051,0.000251309,0.000251309,0.000251309
104,278.371,0.61506,0.6654,0.9726,0.74191,0.20496,0.25312,0.14732,1.36161,2.66603,1.65119,0.000246234,0.000246234,0.000246234
105,280.968,0.65275,0.68979,0.97902,0.3982,0.21905,0.25926,0.15859,1.3171,2.66876,1.62957,0.000241158,0.000241158,0.000241158
106,283.533,0.62209,0.68306,0.99471,0.4334,0.18427,0.24399,0.14832,1.35397,2.62258,1.65884,0.000236083,0.000236083,0.000236083
107,286.118,0.60124,0.65931,0.97576,0.38891,0.21735,0.22474,0.15365,1.32736,2.5215,1.64875,0.000231008,0.000231008,0.000231008
108,288.795,0.62384,0.6801,0.98531,0.49261,0.23595,0.22727,0.1571,1.35331,2.55478,1.62949,0.000225932,0.000225932,0.000225932
109,291.269,0.62494,0.66719,0.98204,0.62894,0.24128,0.25104,0.17873,1.29652,2.55478,1.59297,0.000220857,0.000220857,0.000220857
110,293.74,0.61389,0.67437,0.99147,0.63854,0.23041,0.23134,0.16971,1.26953,2.55212,1.5609,0.000215781,0.000215781,0.000215781
111,296.375,0.59952,0.65719,0.95441,0.5075,0.2466,0.29138,0.21961,1.31693,2.56556,1.57087,0.000210706,0.000210706,0.000210706
112,298.915,0.62193,0.6879,1.00383,0.63718,0.23542,0.28729,0.21135,1.27991,2.52481,1.57262,0.000205631,0.000205631,0.000205631
113,301.533,0.6234,0.67798,0.97802,0.63247,0.26349,0.29237,0.22094,1.28411,2.50438,1.57497,0.000200555,0.000200555,0.000200555
114,304.295,0.63238,0.67567,0.95714,0.72461,0.22789,0.28,0.21715,1.31618,2.49781,1.59396,0.00019548,0.00019548,0.00019548
115,306.844,0.59014,0.64567,0.97429,0.69909,0.21375,0.26976,0.19901,1.29813,2.5198,1.54998,0.000190404,0.000190404,0.000190404
116,309.396,0.60542,0.64321,0.97157,0.56299,0.23577,0.26876,0.17868,1.29936,2.59221,1.53388,0.000185329,0.000185329,0.000185329
117,311.94,0.59926,0.65229,0.95913,0.51615,0.2432,0.26794,0.18581,1.28483,2.58232,1.53197,0.000180254,0.000180254,0.000180254
118,314.498,0.59399,0.65874,0.97058,0.49318,0.20918,0.26961,0.17859,1.30833,2.69232,1.57676,0.000175178,0.000175178,0.000175178
119,317.12,0.62122,0.6562,0.96988,0.49184,0.19208,0.2282,0.15324,1.38634,2.77055,1.69488,0.000170103,0.000170103,0.000170103
120,319.752,0.57573,0.62351,0.95947,0.48926,0.18261,0.22327,0.14939,1.36528,2.73246,1.67276,0.000165027,0.000165027,0.000165027
121,322.404,0.56997,0.63063,0.96447,0.51674,0.18367,0.21758,0.14857,1.39903,2.7353,1.6935,0.000159952,0.000159952,0.000159952
122,324.995,0.56007,0.62426,0.95372,0.50335,0.17653,0.24437,0.16409,1.42562,2.75623,1.70275,0.000154877,0.000154877,0.000154877
123,327.712,0.55528,0.61456,0.94079,0.49331,0.18163,0.2297,0.15553,1.37909,2.76055,1.65385,0.000149801,0.000149801,0.000149801
124,330.295,0.54114,0.60272,0.94512,0.20591,0.18596,0.24806,0.16952,1.38383,2.74472,1.65362,0.000144726,0.000144726,0.000144726
125,332.901,0.57472,0.61092,0.96221,0.30801,0.25529,0.26514,0.17824,1.39688,2.71791,1.65263,0.00013965,0.00013965,0.00013965
126,335.549,0.57351,0.62365,0.96605,0.3971,0.25692,0.26386,0.18207,1.40578,2.71922,1.6532,0.000134575,0.000134575,0.000134575
127,338.193,0.55787,0.60959,0.96684,0.38302,0.24605,0.26503,0.18426,1.38067,2.60868,1.64434,0.0001295,0.0001295,0.0001295
128,340.823,0.56234,0.61327,0.93789,0.3353,0.21424,0.23564,0.16479,1.35724,2.60642,1.62736,0.000124424,0.000124424,0.000124424
