epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1767.64,0.78104,0.53963,1.06973,0.51455,0.19374,0.22637,0.1361,1.62761,2.4203,1.90521,0.000560909,0.000560909,0.000560909
43,1809.36,0.7788,0.53787,1.07675,0.63144,0.20623,0.25305,0.14823,1.5498,2.46512,1.81024,0.000555833,0.000555833,0.000555833
44,1850.42,0.76279,0.53235,1.06688,0.4225,0.2169,0.2383,0.14925,1.6099,2.43132,1.90279,0.000550758,0.000550758,0.000550758
45,1891.29,0.76008,0.52717,1.06238,0.37091,0.22845,0.23073,0.1389,1.6391,2.49108,1.8807,0.000545682,0.000545682,0.000545682
46,1932.21,0.76434,0.5294,1.06781,0.48123,0.18826,0.22557,0.1438,1.58873,2.39536,1.8488,0.000540607,0.000540607,0.000540607
47,1973.42,0.75638,0.5198,1.05788,0.59786,0.16837,0.20594,0.12393,1.75789,2.53036,2.144,0.000535532,0.000535532,0.000535532
48,2014.95,0.7437,0.51685,1.05767,0.58436,0.21047,0.23595,0.1437,1.77383,2.55151,2.0855,0.000530456,0.000530456,0.000530456
49,2058.07,0.73869,0.51032,1.05193,0.31227,0.23423,0.24831,0.14853,1.83905,2.55458,2.03827,0.000525381,0.000525381,0.000525381
50,2099.13,0.73281,0.5073,1.05235,0.36472,0.258,0.23548,0.13593,1.89172,2.51664,2.33379,0.000520305,0.000520305,0.000520305
51,2141.77,0.72574,0.49614,1.04513,0.46014,0.22913,0.23706,0.14304,1.81984,2.59122,2.20491,0.00051523,0.00051523,0.00051523
52,2183,0.71836,0.49595,1.03862,0.48059,0.22274,0.24943,0.14844,1.61093,2.1949,1.88773,0.000510155,0.000510155,0.000510155
53,2224.87,0.73247,0.50239,1.0521,0.56482,0.22228,0.23475,0.14007,1.83474,2.48195,2.17943,0.000505079,0.000505079,0.000505079
54,2268.13,0.71761,0.49235,1.03803,0.29518,0.2307,0.24806,0.1477,1.7963,2.47345,2.12493,0.000500004,0.000500004,0.000500004
55,2310.64,0.72223,0.48881,1.04179,0.65546,0.17731,0.22788,0.14281,1.70825,2.4285,2.03682,0.000494928,0.000494928,0.000494928
56,2351.77,0.70858,0.48717,1.03526,0.62537,0.19507,0.23609,0.15566,1.60941,2.32979,1.91316,0.000489853,0.000489853,0.000489853
57,2393.27,0.71444,0.48582,1.04207,0.62585,0.18264,0.23318,0.13966,1.70027,2.41829,1.98353,0.000484778,0.000484778,0.000484778
58,2434.58,0.70098,0.4743,1.03032,0.2716,0.24931,0.23636,0.15066,1.75578,2.41903,2.12588,0.000479702,0.000479702,0.000479702
59,2475.66,0.70456,0.47977,1.03659,0.44827,0.21913,0.23936,0.14388,1.79292,2.38177,2.03255,0.000474627,0.000474627,0.000474627
60,2517.75,0.69912,0.47957,1.03234,0.66561,0.18202,0.22888,0.14615,1.71099,2.46712,1.9544,0.000469551,0.000469551,0.000469551
61,2559.15,0.70236,0.47956,1.03809,0.51966,0.16849,0.2255,0.14509,1.67063,2.60397,2.00608,0.000464476,0.000464476,0.000464476
62,2600.63,0.68657,0.46861,1.02515,0.28828,0.20709,0.2272,0.14238,1.78206,2.50839,2.08565,0.000459401,0.000459401,0.000459401
63,2642.3,0.68834,0.46575,1.02687,0.27702,0.26663,0.25404,0.16076,1.71113,2.50884,2.05008,0.000454325,0.000454325,0.000454325
64,2683.81,0.68887,0.46471,1.02488,0.64044,0.204,0.25339,0.15131,1.69712,2.23059,1.95806,0.00044925,0.00044925,0.00044925
65,2725.91,0.6708,0.46102,1.01564,0.30583,0.23904,0.26151,0.15876,1.74251,2.3062,2.04923,0.000444174,0.000444174,0.000444174
66,2767.52,0.67624,0.45527,1.0196,0.25356,0.23132,0.24274,0.1537,1.77292,2.43278,2.17617,0.000439099,0.000439099,0.000439099
67,2809.42,0.6704,0.45992,1.02034,0.43567,0.22293,0.23634,0.14877,1.59619,2.30924,1.85478,0.000434024,0.000434024,0.000434024
68,2851.64,0.67752,0.46593,1.02485,0.6639,0.18484,0.23684,0.14847,1.68174,2.36438,1.95186,0.000428948,0.000428948,0.000428948
69,2893.97,0.6604,0.44666,1.01446,0.42507,0.2257,0.25054,0.15479,1.68421,2.34189,2.0294,0.000423873,0.000423873,0.000423873
70,2935.08,0.65941,0.44607,1.0121,0.66833,0.16751,0.22966,0.14311,1.72157,2.39818,2.08895,0.000418797,0.000418797,0.000418797
71,2976.95,0.67501,0.45107,1.01325,0.39183,0.16812,0.22826,0.14859,1.73661,2.55062,2.13734,0.000413722,0.000413722,0.000413722
72,3018.59,0.6492,0.44058,0.99866,0.65578,0.16646,0.21558,0.13552,1.77431,2.57824,2.14503,0.000408647,0.000408647,0.000408647
73,3060.1,0.64813,0.43955,1.00844,0.65554,0.16231,0.22672,0.14277,1.75825,2.4304,2.12865,0.000403571,0.000403571,0.000403571
74,3101.95,0.6425,0.43582,1.00528,0.63598,0.18017,0.22915,0.14446,1.72004,2.53422,2.08897,0.000398496,0.000398496,0.000398496
75,3143.61,0.64734,0.4398,1.00301,0.28821,0.26378,0.27213,0.16737,1.72329,2.41718,2.1156,0.00039342,0.00039342,0.00039342
76,3185.39,0.65245,0.43469,0.9981,0.26231,0.23599,0.26249,0.15992,1.77722,2.41674,2.16089,0.000388345,0.000388345,0.000388345
77,3227.45,0.64631,0.43672,1.00437,0.28812,0.21624,0.25431,0.16205,1.68009,2.28597,1.98288,0.00038327,0.00038327,0.00038327
78,3269,0.63902,0.4316,0.99795,0.34318,0.19197,0.22693,0.13966,1.68906,2.51347,2.04129,0.000378194,0.000378194,0.000378194
79,3310.68,0.63718,0.42883,0.99594,0.48041,0.18967,0.238,0.14956,1.74136,2.72404,2.07721,0.000373119,0.000373119,0.000373119
80,3352.05,0.63008,0.42611,0.99294,0.47335,0.21015,0.2169,0.14185,1.73257,2.65832,2.12072,0.000368043,0.000368043,0.000368043
81,3393.65,0.62753,0.4253,0.99443,0.44545,0.26342,0.25221,0.15448,1.64833,2.53128,2.04693,0.000362968,0.000362968,0.000362968
82,3435.7,0.62113,0.41969,0.989,0.46823,0.20388,0.23675,0.14818,1.61936,2.42804,1.92191,0.000357893,0.000357893,0.000357893
83,3477,0.62483,0.42176,0.98957,0.44767,0.25657,0.2436,0.15166,1.68909,2.57294,2.06873,0.000352817,0.000352817,0.000352817
84,3518.53,0.61445,0.41801,0.98727,0.49354,0.17574,0.22206,0.14484,1.67679,2.55086,1.95965,0.000347742,0.000347742,0.000347742
85,3559.79,0.6167,0.41908,0.99171,0.66945,0.16407,0.21689,0.13988,1.74505,2.51739,2.16247,0.000342666,0.000342666,0.000342666
86,3601.36,0.61582,0.41724,0.98543,0.44899,0.19684,0.22205,0.14406,1.75686,2.53027,2.09952,0.000337591,0.000337591,0.000337591
87,3643.55,0.61236,0.41306,0.9861,0.49342,0.20197,0.25848,0.15867,1.74654,2.3802,2.02369,0.000332516,0.000332516,0.000332516
88,3685.45,0.6161,0.41318,0.98975,0.27754,0.20151,0.23148,0.14405,1.84063,2.48131,2.22181,0.00032744,0.00032744,0.00032744
89,3726.74,0.60379,0.40523,0.97979,0.44096,0.18878,0.24052,0.15062,1.67243,2.52941,1.95645,0.000322365,0.000322365,0.000322365
90,3768.24,0.60361,0.40653,0.98274,0.48399,0.19896,0.24226,0.15389,1.69633,2.33192,1.9872,0.000317289,0.000317289,0.000317289
91,3809.33,0.60284,0.4091,0.98854,0.43017,0.21918,0.2487,0.15859,1.73347,2.4505,2.04278,0.000312214,0.000312214,0.000312214
92,3850.47,0.59437,0.40115,0.98359,0.47928,0.18165,0.23136,0.14342,1.86982,2.55907,2.31469,0.000307139,0.000307139,0.000307139
93,3892.15,0.59675,0.40324,0.97819,0.63267,0.19015,0.23283,0.15066,1.76186,2.52926,2.16622,0.000302063,0.000302063,0.000302063
94,3934.16,0.58798,0.39385,0.97876,0.2716,0.20648,0.23312,0.14822,1.82658,2.55965,2.21975,0.000296988,0.000296988,0.000296988
95,3975.3,0.58678,0.39772,0.97164,0.51479,0.17198,0.23437,0.14974,1.77541,2.44651,2.15894,0.000291912,0.000291912,0.000291912
96,4016.45,0.59165,0.39575,0.97347,0.28037,0.22546,0.24731,0.15497,1.79177,2.40995,2.16195,0.000286837,0.000286837,0.000286837
97,4057.4,0.58625,0.39078,0.97556,0.43795,0.23256,0.25075,0.15706,1.75232,2.42023,2.09451,0.000281762,0.000281762,0.000281762
98,4098.79,0.58125,0.39214,0.97519,0.29733,0.21265,0.23329,0.14691,1.70832,2.49561,2.07221,0.000276686,0.000276686,0.000276686
99,4139.83,0.57731,0.38806,0.97091,0.64423,0.17161,0.2209,0.14321,1.81724,2.55127,2.27277,0.000271611,0.000271611,0.000271611
100,4180.8,0.57698,0.38842,0.96809,0.49664,0.19951,0.23552,0.15047,1.74677,2.52746,2.09737,0.000266535,0.000266535,0.000266535
101,4222.39,0.57874,0.38412,0.96951,0.6694,0.17196,0.23133,0.1477,1.75242,2.35679,2.16645,0.00026146,0.00026146,0.00026146
102,4263.87,0.57548,0.38675,0.97112,0.30191,0.2218,0.24675,0.15645,1.79863,2.44123,2.20088,0.000256385,0.000256385,0.000256385
103,4305.32,0.56968,0.38507,0.9673,0.443,0.19826,0.22647,0.14645,1.77716,2.45244,2.17797,0.000251309,0.000251309,0.000251309
104,4346.59,0.57263,0.38155,0.96603,0.42852,0.20182,0.22469,0.14361,1.77493,2.48026,2.19506,0.000246234,0.000246234,0.000246234
105,4387.75,0.56618,0.3792,0.96873,0.28949,0.20596,0.23674,0.15001,1.79054,2.46878,2.1839,0.000241158,0.000241158,0.000241158
106,4429.08,0.55509,0.37794,0.96328,0.65788,0.16859,0.2145,0.13754,1.83049,2.59471,2.26119,0.000236083,0.000236083,0.000236083
107,4470.49,0.5615,0.37765,0.96287,0.48747,0.17953,0.22573,0.14338,1.72204,2.52063,2.15358,0.000231008,0.000231008,0.000231008
108,4512.24,0.55729,0.37197,0.96161,0.26358,0.20815,0.22667,0.14419,1.7733,2.56331,2.2277,0.000225932,0.000225932,0.000225932
109,4553.42,0.54921,0.37003,0.95466,0.29366,0.21348,0.24011,0.1523,1.75895,2.50042,2.22323,0.000220857,0.000220857,0.000220857
110,4594.62,0.55183,0.36873,0.95825,0.29251,0.20827,0.2339,0.15191,1.6923,2.48097,2.11992,0.000215781,0.000215781,0.000215781
111,4635.53,0.54927,0.37092,0.95925,0.46916,0.1849,0.23505,0.14948,1.77668,2.49763,2.15568,0.000210706,0.000210706,0.000210706
112,4676.09,0.5482,0.37108,0.95671,0.4931,0.19167,0.24314,0.1531,1.77322,2.35844,2.15478,0.000205631,0.000205631,0.000205631
113,4716.96,0.55569,0.37232,0.96322,0.49594,0.18627,0.23728,0.14791,1.79381,2.41974,2.22885,0.000200555,0.000200555,0.000200555
114,4758.06,0.53812,0.36699,0.95392,0.47149,0.1939,0.24111,0.14979,1.76971,2.39968,2.16883,0.00019548,0.00019548,0.00019548
115,4799.02,0.54546,0.36754,0.95683,0.46655,0.19663,0.23813,0.1501,1.7867,2.35412,2.23403,0.000190404,0.000190404,0.000190404
116,4839.99,0.53672,0.36325,0.94989,0.42941,0.20907,0.23277,0.14791,1.77403,2.52886,2.24477,0.000185329,0.000185329,0.000185329
117,4880.63,0.53639,0.36439,0.95316,0.28404,0.19626,0.23037,0.14825,1.80521,2.53848,2.30721,0.000180254,0.000180254,0.000180254
118,4921.55,0.53188,0.35827,0.94697,0.27742,0.20696,0.23565,0.14919,1.82546,2.52145,2.27996,0.000175178,0.000175178,0.000175178
119,4963.06,0.53042,0.35657,0.95122,0.68221,0.15728,0.22819,0.14672,1.82815,2.57935,2.30967,0.000170103,0.000170103,0.000170103
120,5003.93,0.52777,0.35739,0.94928,0.67535,0.16305,0.23012,0.14542,1.78447,2.52507,2.19216,0.000165027,0.000165027,0.000165027
121,5045.36,0.52961,0.36026,0.94706,0.5226,0.16853,0.22746,0.14502,1.82609,2.53827,2.2571,0.000159952,0.000159952,0.000159952
122,5086.27,0.52425,0.35571,0.94578,0.2939,0.19698,0.22569,0.14304,1.82212,2.56939,2.25133,0.000154877,0.000154877,0.000154877
123,5127.27,0.52888,0.36205,0.9513,0.50264,0.17677,0.22795,0.14606,1.74846,2.55094,2.169,0.000149801,0.000149801,0.000149801
124,5168.22,0.52363,0.35748,0.94472,0.52642,0.1695,0.22601,0.14509,1.76751,2.52316,2.26036,0.000144726,0.000144726,0.000144726
125,5209.5,0.52649,0.35721,0.94824,0.33061,0.18686,0.22809,0.14503,1.78488,2.47627,2.25665,0.00013965,0.00013965,0.00013965
126,5250.79,0.51924,0.35293,0.94609,0.47661,0.18113,0.22661,0.14621,1.80245,2.57564,2.26091,0.000134575,0.000134575,0.000134575
127,5291.66,0.5194,0.35255,0.94541,0.49975,0.17133,0.22937,0.14509,1.83248,2.57411,2.28749,0.0001295,0.0001295,0.0001295
128,5333.13,0.50841,0.34837,0.9414,0.4858,0.17467,0.224,0.14302,1.83046,2.57288,2.26971,0.000124424,0.000124424,0.000124424
129,5373.86,0.50922,0.34556,0.9388,0.48728,0.1828,0.2342,0.14707,1.80667,2.47032,2.27879,0.000119349,0.000119349,0.000119349
130,5414.99,0.50772,0.34218,0.9397,0.46906,0.18989,0.2323,0.14579,1.86839,2.4934,2.3527,0.000114273,0.000114273,0.000114273
131,5456.12,0.50607,0.34511,0.94073,0.44879,0.19902,0.23438,0.14702,1.8597,2.50758,2.3298,0.000109198,0.000109198,0.000109198
132,5497.06,0.50694,0.34406,0.93939,0.31043,0.18967,0.23134,0.14546,1.87993,2.5623,2.31009,0.000104123,0.000104123,0.000104123
133,5537.97,0.50407,0.34047,0.93083,0.49277,0.17395,0.22611,0.14295,1.87355,2.56537,2.33522,9.90472e-05,9.90472e-05,9.90472e-05
134,5579.03,0.49882,0.34001,0.93806,0.31415,0.18532,0.22319,0.14204,1.89261,2.59126,2.35495,9.39718e-05,9.39718e-05,9.39718e-05
135,5619.63,0.49615,0.33755,0.93447,0.32605,0.19853,0.23392,0.14591,1.8941,2.56882,2.34333,8.88964e-05,8.88964e-05,8.88964e-05
136,5660.28,0.50078,0.33743,0.93525,0.47259,0.19585,0.23472,0.14649,1.88845,2.58326,2.36735,8.3821e-05,8.3821e-05,8.3821e-05
137,5701.34,0.50055,0.33998,0.93571,0.4943,0.17834,0.22967,0.1459,1.88326,2.58728,2.36206,7.87456e-05,7.87456e-05,7.87456e-05
138,5742.67,0.494,0.33593,0.93718,0.30847,0.19683,0.23471,0.14585,1.86821,2.54318,2.34772,7.36702e-05,7.36702e-05,7.36702e-05
139,5783.51,0.48562,0.32962,0.92395,0.48325,0.18672,0.23364,0.14745,1.84444,2.52928,2.3308,6.85948e-05,6.85948e-05,6.85948e-05
140,5824.72,0.4876,0.33265,0.93205,0.48582,0.1885,0.23583,0.1479,1.86502,2.54193,2.37075,6.35194e-05,6.35194e-05,6.35194e-05
141,5868.36,0.45369,0.28501,0.89305,0.49637,0.1877,0.23025,0.14324,1.91573,2.5366,2.43159,5.8444e-05,5.8444e-05,5.8444e-05
142,5908.71,0.42627,0.26686,0.88093,0.3097,0.19443,0.2375,0.1446,1.92678,2.48817,2.42016,5.33686e-05,5.33686e-05,5.33686e-05
143,5949.71,0.41733,0.26194,0.87905,0.51406,0.17578,0.23932,0.14581,1.92721,2.45361,2.42312,4.82932e-05,4.82932e-05,4.82932e-05
144,5990.28,0.41295,0.25981,0.87147,0.50175,0.1799,0.23795,0.1471,1.92067,2.46574,2.42932,4.32178e-05,4.32178e-05,4.32178e-05
145,6031.18,0.40854,0.25729,0.87006,0.3221,0.19602,0.23785,0.14749,1.91796,2.48915,2.43754,3.81424e-05,3.81424e-05,3.81424e-05
146,6071.79,0.40272,0.25383,0.8706,0.34855,0.19113,0.23981,0.14924,1.90268,2.50795,2.40793,3.3067e-05,3.3067e-05,3.3067e-05
147,6112.51,0.4015,0.25451,0.87152,0.34547,0.19672,0.23988,0.1498,1.88683,2.51024,2.38945,2.79916e-05,2.79916e-05,2.79916e-05
148,6153.12,0.40012,0.25474,0.87191,0.3485,0.19634,0.23951,0.14923,1.88775,2.51275,2.40059,2.29162e-05,2.29162e-05,2.29162e-05
149,6193.55,0.40145,0.25521,0.87067,0.34908,0.19156,0.23888,0.14964,1.88509,2.51504,2.40482,1.78408e-05,1.78408e-05,1.78408e-05
150,6234.03,0.39463,0.25209,0.87084,0.34046,0.19285,0.23865,0.15024,1.88539,2.52548,2.40333,1.27654e-05,1.27654e-05,1.27654e-05
